p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cluster
0.288168944443805	0.0745694814856741	0.544	0.519	1	Ankra2	4
0.288510337511623	-0.0490684227257988	0.308	0.356	1	Tsr1	4
0.288581896073022	-0.0680095468761885	0.928	0.918	1	Manf	4
0.288711698286372	0.080932697273906	0.613	0.601	1	Ssbp3	4
0.288764286199782	-0.0173057782736672	0.269	0.322	1	Pank3	4
0.288931905772934	0.0547534926445623	0.721	0.697	1	Lsm1	4
0.289269877220194	-0.0473477182392593	0.443	0.486	1	Stard4	4
0.289417511505517	-0.0532208611551391	0.502	0.553	1	Notch1	4
0.289765234755236	0.0716603753903374	0.613	0.582	1	Ccnh	4
0.290262776510894	-0.0663323799945792	0.446	0.495	1	Tecpr1	4
0.290624947391571	-0.0696034092540604	0.652	0.692	1	Prkcsh	4
0.291097708653009	0.0623332222290883	0.646	0.606	1	Mplkip	4
0.291142668404724	-0.0365997274147575	0.403	0.471	1	Memo1	4
0.291147621331009	-0.012668236241588	0.338	0.394	1	Shkbp1	4
0.2913383125159	0.0867674103134385	0.466	0.418	1	Ranbp9	4
0.291382055244058	0.109970853482995	0.902	0.909	1	Bcl2	4
0.291880806967859	0.0944876722153762	0.872	0.894	1	Lockd	4
0.291948785273665	-0.0218432608779349	0.43	0.5	1	Slc6a6	4
0.29254869703358	-0.0458912621950729	0.354	0.394	1	Ccny	4
0.29259595796225	0.0721584776029289	0.879	0.889	1	Mettl23	4
0.293135642420512	-0.0771153342208101	0.728	0.736	1	Acp1	4
0.293142849210841	-0.102442185228631	0.41	0.462	1	Cdc20	4
0.293194063306466	-0.0232381007296733	0.272	0.327	1	Mctp2	4
